Depth,CALI,CGR,DT,ILD,NPHI,PEF,PHIE,RHOB,RT,SGR,SW,Φda,ΦN,ΦND,Vpreal,ΔVp
3457.04,8.72,5.33,57.76,146.3,0.04,5.12,0.04,2.68,145.17,29.56,0.52,0.09189189189189186,0.04,0.07086649347706976,5.2770083102493075,0.47319552025535927
3457.19,8.7,5.37,58.9,143.43,0.05,4.97,0.05,2.67,135.54,30.8,0.37,0.09729729729729739,0.05,0.07735232401601995,5.174872665534805,0.5535399386755824
3457.34,,,,,,,,,,,,,,,,
3457.35,8.68,5.4,60.24,123.37,0.07,4.78,0.07,2.65,120.29,32.38,0.25,0.1081081081081082,0.07,0.0910696520217202,5.059760956175299,0.7069178984458606
3457.5,8.73,5.32,61.46,115.53,0.09,4.59,0.08,2.62,103.88,34.0,0.18,0.1243243243243243,0.09,0.10852773290431293,4.959323136999675,0.8364261796651657
3457.65,8.76,5.17,62.34,85.91,0.12,4.46,0.1,2.59,82.14,35.39,0.15,0.14054054054054066,0.12,0.13067448782265678,4.889316650625601,1.0242000884489624
3457.8,8.72,5.06,63.01,76.33,0.14,4.43,0.12,2.57,71.68,36.5,0.13,0.15135135135135147,0.14,0.14578619885963184,4.837327408347882,1.1287838877136336
3457.95,,,,,,,,,,,,,,,,
3457.96,8.67,5.12,63.56,64.5,0.16,4.51,0.13,2.56,60.32,37.4,0.13,0.15675675675675677,0.16,0.15838667997798458,4.795468848332284,1.2259809433687283
3458.11,8.61,5.27,64.18,53.87,0.18,4.65,0.13,2.56,51.2,38.11,0.13,0.15675675675675677,0.18,0.16877896905257034,4.749143035213462,1.3100337735387688
3458.26,8.59,5.43,64.96,47.07,0.19,4.8,0.14,2.57,44.41,38.72,0.13,0.15135135135135147,0.19,0.17176616598719352,4.692118226600986,1.3285332276603823
3458.41,8.38,5.44,65.87,40.31,0.2,4.91,0.15,2.56,37.46,39.15,0.13,0.15675675675675677,0.2,0.17968400149832067,4.627296189464095,1.339128415234355
3458.56,,,,,,,,,,,,,,,,
3458.57,8.39,5.23,66.94,33.05,0.21,4.92,0.16,2.55,30.22,39.35,0.14,0.1621621621621623,0.21,0.18761205563223732,4.553331341499851,1.3409404500192208
3458.72,8.4,4.88,67.95,25.86,0.22,4.85,0.16,2.53,24.59,39.29,0.14,0.17297297297297312,0.22,0.19788841474314367,4.485651214128035,1.3434155670728503
3458.87,8.4,4.61,68.7,22.62,0.22,4.73,0.17,2.52,22.22,39.01,0.15,0.17837837837837842,0.22,0.2002733705125321,4.436681222707423,1.3132823745119855
3459.02,8.32,4.63,69.28,21.61,0.22,4.61,0.16,2.52,22.01,38.6,0.16,0.17837837837837842,0.22,0.2002733705125321,4.399538106235566,1.2905522394731541
3459.17,,,,,,,,,,,,,,,,
3459.18,8.33,5.01,69.73,22.64,0.2,4.52,0.14,2.53,23.53,38.22,0.17,0.17297297297297312,0.2,0.18697546547489713,4.371145848271905,1.188985988587616
3459.33,8.35,5.6,70.12,24.89,0.18,4.49,0.12,2.56,25.37,37.93,0.2,0.15675675675675677,0.18,0.16877896905257034,4.346833998859099,1.0868851655100786
3459.48,8.38,6.19,70.5,26.13,0.15,4.5,0.11,2.59,27.93,37.76,0.24,0.14054054054054066,0.15,0.14534724547687058,4.323404255319149,0.9339130126168969
3459.63,8.42,6.54,70.92,30.7,0.13,4.54,0.09,2.62,31.64,37.73,0.27,0.1243243243243243,0.13,0.1271938237861803,4.297800338409475,0.8223315834209002
3459.78,8.44,6.6,71.35,33.09,0.12,4.6,0.09,2.63,38.36,37.81,0.26,0.11891891891891902,0.12,0.11946068239559916,4.271899088997898,0.759892820850228
3459.93,,,,,,,,,,,,,,,,
3459.94,8.44,6.55,71.74,46.49,0.12,4.65,0.09,2.62,48.34,38.03,0.22,0.1243243243243243,0.12,0.12218129484233618,4.248675773626987,0.7505029032889214
3460.09,8.42,6.57,71.98,51.18,0.12,4.69,0.1,2.61,55.19,38.4,0.19,0.12972972972972985,0.12,0.12495959902254158,4.23450958599611,0.7447955410419986
3460.24,8.39,6.76,71.91,61.37,0.14,4.71,0.11,2.59,60.57,38.93,0.16,0.14054054054054066,0.14,0.14027053064601158,4.238631622861911,0.846031675843459
3460.39,8.38,7.04,71.55,59.35,0.15,4.7,0.12,2.57,56.69,39.61,0.14,0.15135135135135147,0.15,0.15067719063594237,4.2599580712788265,0.9037767185659682
3460.54,,,,,,,,,,,,,,,,
3460.55,8.4,7.27,70.95,52.59,0.17,4.67,0.14,2.56,52.07,40.45,0.13,0.15675675675675677,0.17,0.1635125083730554,4.295983086680761,1.014629636038324
3460.7,8.4,7.38,70.17,51.26,0.19,4.62,0.15,2.54,48.73,41.38,0.11,0.16756756756756758,0.19,0.17913526969934107,4.343736639589569,1.1298248724336801
3460.85,8.39,7.41,69.43,44.83,0.21,4.57,0.17,2.51,43.48,42.3,0.11,0.18378378378378393,0.21,0.19732774663220154,4.390033126890393,1.2428886339286187
3461.0,8.37,7.51,68.95,41.4,0.22,4.53,0.18,2.48,40.11,43.14,0.1,0.20000000000000004,0.22,0.2102379604162864,4.420594633792604,1.3034246314404085
3461.15,,,,,,,,,,,,,,,,
3461.16,8.37,7.85,68.6,38.13,0.24,4.51,0.2,2.46,37.25,43.83,0.09,0.21081081081081088,0.24,0.2258773981109127,4.443148688046648,1.3992883381225445
3461.31,8.39,8.4,68.38,35.89,0.25,4.48,0.21,2.43,35.06,44.32,0.09,0.22702702702702698,0.25,0.2387899401155024,4.457443696987424,1.4481135888766472
3461.46,8.41,8.96,68.29,33.77,0.25,4.44,0.21,2.42,32.8,44.63,0.09,0.2324324324324325,0.25,0.24137609207050448,4.463318201786499,1.4519812294249999
3461.61,8.44,9.25,68.24,31.3,0.25,4.38,0.21,2.41,30.62,44.75,0.1,0.2378378378378378,0.25,0.24399471009365922,4.4665885111371635,1.4541354571739293
3461.76,,,,,,,,,,,,,,,,
3461.77,8.45,9.14,68.25,29.57,0.25,4.3,0.21,2.42,29.0,44.71,0.1,0.2324324324324325,0.25,0.24137609207050448,4.465934065934066,1.4537042944701994
3461.92,8.48,8.85,68.3,28.13,0.25,4.2,0.21,2.42,27.71,44.52,0.1,0.2324324324324325,0.25,0.24137609207050448,4.462664714494876,1.4515508592219688
3462.07,8.5,8.7,68.36,27.07,0.24,4.11,0.2,2.43,26.72,44.17,0.11,0.22702702702702698,0.24,0.2336035862318154,4.4587478057343475,1.4093328772075107
3462.22,8.54,8.94,68.43,26.18,0.24,4.03,0.2,2.44,26.26,43.71,0.11,0.2216216216216217,0.24,0.23099366135264107,4.454186760192898,1.4063940100999042
3462.37,,,,,,,,,,,,,,,,
3462.38,8.55,9.52,68.5,26.38,0.24,3.99,0.19,2.45,26.85,43.24,0.12,0.21621621621621614,0.24,0.22841787600235836,4.449635036496351,1.4034627398743238
3462.53,8.63,10.05,68.58,27.59,0.23,4.0,0.18,2.46,27.98,42.94,0.12,0.21081081081081088,0.23,0.22061414047462086,4.444444444444445,1.359630272111827
3462.68,8.62,10.15,68.67,28.59,0.22,4.05,0.17,2.47,30.35,42.92,0.13,0.20540540540540533,0.22,0.21282784189311196,4.438619484491044,1.3144715015549595
3462.83,8.68,9.61,68.79,33.06,0.2,4.12,0.16,2.49,33.6,43.26,0.13,0.19459459459459452,0.2,0.19731580809128624,4.430876580898386,1.2235358956555205
3462.98,,,,,,,,,,,,,,,,
3462.99,8.68,8.51,69.01,34.43,0.18,4.21,0.14,2.51,36.15,43.88,0.14,0.18378378378378393,0.18,0.18190173058809067,4.416751195478916,1.1247550231805024
3463.14,8.7,7.22,69.32,38.81,0.16,4.34,0.13,2.54,39.2,44.67,0.16,0.16756756756756758,0.16,0.1638274850269504,4.396999422965956,1.018920583393668
3463.29,8.73,6.16,69.8,39.79,0.15,4.48,0.12,2.56,41.62,45.47,0.18,0.15675675675675677,0.15,0.15341558067695896,4.36676217765043,0.9546945631872035
3463.44,8.84,5.7,70.35,44.43,0.13,4.62,0.11,2.57,45.08,46.2,0.19,0.15135135135135147,0.13,0.14108017499967926,4.3326226012793185,0.8373901304779263
3463.59,8.82,5.82,70.9,46.08,0.12,4.74,0.1,2.57,48.96,46.79,0.19,0.15135135135135147,0.12,0.13657824049950315,4.299012693935119,0.7709082398189979
3463.74,,,,,,,,,,,,,,,,
3463.75,8.79,6.33,71.54,53.39,0.12,4.82,0.1,2.57,54.19,47.26,0.18,0.15135135135135147,0.12,0.13657824049950315,4.260553536483086,0.7553002566332325
3463.9,8.74,6.94,72.26,55.41,0.11,4.87,0.1,2.56,59.06,47.57,0.17,0.15675675675675677,0.11,0.1354117439310509,4.218101300858012,0.6867022040990673
3464.05,8.67,7.41,73.12,64.68,0.11,4.89,0.11,2.55,65.59,47.78,0.16,0.1621621621621623,0.11,0.13855787028730526,4.168490153172867,0.6681318487795038
3464.2,8.56,7.53,74.02,67.0,0.12,4.89,0.11,2.55,67.05,47.89,0.15,0.1621621621621623,0.12,0.14264740943513035,4.117805998378817,0.6983735703125458
3464.35,,,,,,,,,,,,,,,,
3464.36,8.52,7.27,74.87,67.13,0.12,4.87,0.11,2.54,66.35,47.98,0.15,0.16756756756756758,0.12,0.14573758900934125,4.071056497929745,0.6800795227524086
3464.51,8.53,6.61,75.73,65.14,0.12,4.85,0.11,2.53,63.95,48.09,0.14,0.17297297297297312,0.12,0.14886176369220688,4.024825036313218,0.6621603231105668
3464.66,8.51,5.82,76.58,62.11,0.13,4.81,0.12,2.53,60.63,48.21,0.14,0.17297297297297312,0.13,0.15300269504016734,3.980151475581092,0.689449005610911
3464.81,8.46,5.15,77.45,58.35,0.13,4.75,0.12,2.53,57.68,48.28,0.14,0.17297297297297312,0.13,0.15300269504016734,3.9354422207876048,0.6714124076019097
3464.96,,,,,,,,,,,,,,,,
3464.97,8.41,4.86,78.23,56.65,0.14,4.67,0.13,2.53,56.77,48.22,0.13,0.17297297297297312,0.14,0.1573525490405365,3.89620350249265,0.697137193236979
3465.12,8.32,4.97,78.75,56.97,0.15,4.56,0.14,2.52,57.68,48.0,0.12,0.17837837837837842,0.15,0.16480116181765822,3.8704761904761904,0.7261821866077183
3465.27,8.32,5.36,78.97,58.79,0.16,4.44,0.14,2.51,60.16,47.69,0.11,0.18378378378378393,0.16,0.17230275561041478,3.8596935545143727,0.7600787691077819
3465.42,8.33,5.78,78.79,62.29,0.17,4.33,0.15,2.5,63.47,47.42,0.1,0.18918918918918923,0.17,0.1798507010078955,3.868511232389897,0.8019801852721646
3465.57,,,,,,,,,,,,,,,,
3465.58,8.32,6.03,78.04,65.3,0.17,4.22,0.15,2.49,65.86,47.26,0.1,0.19459459459459452,0.17,0.1827115982161978,3.905689390056381,0.8198320927328155
3465.73,8.3,5.95,76.77,66.73,0.18,4.15,0.15,2.49,66.23,47.2,0.1,0.19459459459459452,0.18,0.18743939853381222,3.9703008987885897,0.8900008727151838
3465.88,8.31,5.64,74.79,65.47,0.18,4.13,0.14,2.51,62.95,47.13,0.11,0.18378378378378393,0.18,0.18190173058809067,4.075411151223426,0.9437262677677221
3466.03,8.31,5.25,72.17,59.06,0.17,4.13,0.14,2.53,58.3,46.84,0.12,0.17297297297297312,0.17,0.17149292897829477,4.223361507551615,0.9773931429637663
3466.18,,,,,,,,,,,,,,,,
3466.19,8.32,4.91,69.26,57.14,0.17,4.15,0.13,2.55,54.2,46.19,0.13,0.1621621621621623,0.17,0.16612731087498442,4.400808547502166,1.0691439613040896
3466.34,8.33,4.74,65.91,49.67,0.16,4.19,0.12,2.57,48.85,45.19,0.15,0.15135135135135147,0.16,0.15573572415454368,4.624487938097406,1.135652668811518
3466.49,8.33,4.73,62.73,47.57,0.16,4.24,0.11,2.59,44.59,43.97,0.17,0.14054054054054066,0.16,0.15058493207394183,4.858919177427069,1.2600470129557766
3466.64,8.3,4.8,60.31,40.0,0.15,4.3,0.1,2.6,39.58,42.73,0.2,0.13513513513513511,0.15,0.142761172501474,5.053888244072293,1.303126832122278
3466.79,,,,,,,,,,,,,,,,
3466.8,8.3,4.93,58.41,38.92,0.14,4.36,0.1,2.61,37.8,41.66,0.23,0.12972972972972985,0.14,0.1349625925502114,5.2182845403184395,1.3222105251380665
3466.95,8.26,5.08,56.94,36.09,0.13,4.43,0.09,2.63,36.3,40.78,0.28,0.11891891891891902,0.13,0.1245827220702061,5.35300316122234,1.3179372736799442
3467.1,8.28,5.14,55.81,36.63,0.11,4.5,0.08,2.64,38.14,40.1,0.32,0.11351351351351349,0.11,0.1117705635446619,5.461386848235083,1.208614802676844
3467.25,8.3,4.97,54.96,40.49,0.1,4.56,0.07,2.66,41.6,39.54,0.37,0.10270270270270267,0.1,0.10136035995999554,5.545851528384279,1.157967156623367
3467.4,8.29,4.57,54.38,43.31,0.09,4.61,0.06,2.68,44.43,39.13,0.42,0.09189189189189186,0.09,0.09095086529404528,5.605001838911364,1.0884961443800698
3467.55,,,,,,,,,,,,,,,,
3467.56,8.31,4.01,54.1,46.16,0.09,4.64,0.06,2.7,46.64,38.81,0.46,0.08108108108108103,0.09,0.08565670350088438,5.634011090573013,1.100388208271693
3467.71,8.32,3.52,54.09,47.38,0.08,4.67,0.05,2.71,47.19,38.63,0.49,0.07567567567567574,0.08,0.07786786207727184,5.635052689961175,1.0002135407765298
3467.86,8.31,3.35,54.25,46.9,0.08,4.7,0.05,2.72,46.93,38.57,0.51,0.0702702702702702,0.08,0.07529246603697086,5.618433179723502,0.9939452416260961
3468.01,8.31,3.74,54.48,46.97,0.07,4.75,0.05,2.74,48.56,38.67,0.53,0.059459459459459386,0.07,0.06494392704176079,5.594713656387666,0.8812921577423101
3468.16,,,,,,,,,,,,,,,,
3468.17,8.32,4.69,54.69,51.0,0.06,4.82,0.05,2.75,55.5,38.91,0.54,0.0540540540540541,0.06,0.057104469000589624,5.573230938014262,0.7663120027278811
3468.32,8.35,5.98,54.86,62.44,0.06,4.9,0.05,2.76,69.21,39.26,0.54,0.04864864864864881,0.06,0.05462001013978156,5.555960627050674,0.7611254573751749
3468.47,8.35,7.22,54.97,79.67,0.05,4.99,0.04,2.76,90.33,39.63,0.51,0.04864864864864881,0.05,0.04932895202282165,5.544842641440786,0.6462143537910183
3468.62,8.35,7.97,55.04,106.79,0.05,5.05,0.04,2.76,111.1,39.84,0.47,0.04864864864864881,0.05,0.04932895202282165,5.537790697674419,0.6443922902765244
3468.77,,,,,,,,,,,,,,,,
3468.78,8.34,8.03,55.11,117.76,0.05,5.07,0.05,2.75,119.64,39.77,0.42,0.0540540540540541,0.05,0.05206649959272566,5.53075666848122,0.6425769861808242
3468.93,8.31,7.56,55.19,122.55,0.06,5.05,0.05,2.74,113.85,39.23,0.37,0.059459459459459386,0.06,0.059730341197799526,5.5227396267439754,0.7511885908728066
3469.08,8.29,6.91,55.32,100.43,0.07,5.03,0.06,2.73,78.5,38.25,0.37,0.06486486486486492,0.07,0.0674812962751057,5.509761388286334,0.8526005451079737
3469.23,8.27,6.53,55.56,44.66,0.09,5.02,0.06,2.71,43.1,36.76,0.39,0.07567567567567574,0.09,0.08314688174841574,5.485961123110151,1.0401942283208
3469.38,,,,,,,,,,,,,,,,
3469.39,8.27,6.68,55.92,40.68,0.11,5.04,0.07,2.7,36.98,34.93,0.35,0.08108108108108103,0.11,0.09662851988227088,5.450643776824035,1.2036729482745816
3469.54,8.27,7.35,56.39,31.27,0.13,5.1,0.08,2.69,30.87,32.86,0.33,0.08648648648648656,0.13,0.11040813453903028,5.405213690370633,1.3444244210862148
3469.69,8.28,8.23,56.99,30.26,0.15,5.21,0.09,2.68,28.79,30.71,0.3,0.09189189189189186,0.15,0.12438673521616189,5.348306720477277,1.4626084612649977
3469.84,8.47,8.94,57.56,26.51,0.16,5.3,0.1,2.67,26.32,28.6,0.28,0.09729729729729739,0.16,0.1324136776571036,5.295343988881167,1.5019590150664754
3469.99,,,,,,,,,,,,,,,,
3470.0,8.44,9.23,57.95,26.02,0.17,5.34,0.1,2.66,25.39,26.8,0.26,0.10270270270270267,0.17,0.1404418832514712,5.259706643658326,1.5470931367124012
3470.15,8.43,9.03,58.19,24.41,0.17,5.29,0.1,2.65,24.34,25.42,0.26,0.1081081081081082,0.17,0.1424558932419337,5.238013404365011,1.5343862070071261
3470.3,8.37,8.72,58.26,24.24,0.17,5.18,0.1,2.65,24.3,24.58,0.27,0.1081081081081082,0.17,0.1424558932419337,5.231719876416066,1.5307054973437966
3470.45,8.29,8.72,58.18,24.39,0.16,5.07,0.1,2.65,24.66,24.22,0.29,0.1081081081081082,0.16,0.13654186727651416,5.238913716053627,1.4699576476386662
3470.6,,,,,,,,,,,,,,,,
3470.61,8.36,9.23,58.06,25.07,0.15,5.0,0.08,2.67,25.63,24.19,0.36,0.09729729729729739,0.15,0.1264254010501028,5.249741646572511,1.4085802245362418
3470.76,8.4,10.25,57.94,26.49,0.14,5.02,0.06,2.69,27.43,24.25,0.48,0.08648648648648656,0.14,0.1163613173369424,5.260614428719365,1.3443062430185155
3470.91,8.37,11.38,57.88,28.88,0.12,5.15,0.06,2.73,29.75,24.31,0.56,0.06486486486486492,0.12,0.09645582070030088,5.266067726330339,1.1985099691453875
3471.06,8.36,12.14,57.98,31.08,0.11,5.34,0.05,2.75,31.98,24.24,0.63,0.0540540540540541,0.11,0.0866655662869591,5.256985167299069,1.1158046047615358
3471.21,8.46,12.23,58.31,33.36,0.09,5.5,0.05,2.78,34.25,24.1,0.64,0.03783783783783799,0.09,0.06903514312378342,5.227233750643115,0.9380275493065371
3471.36,,,,,,,,,,,,,,,,
3471.37,8.47,11.65,58.94,35.64,0.09,5.55,0.05,2.79,36.64,23.91,0.56,0.03243243243243246,0.09,0.06764563058130324,5.1713607058025115,0.9164811350874738
3471.52,8.5,10.54,59.98,38.19,0.09,5.47,0.07,2.78,38.68,23.69,0.39,0.03783783783783799,0.09,0.06903514312378342,5.081693897965989,0.8822940484169282
3471.67,8.48,9.21,61.22,39.45,0.09,5.3,0.09,2.75,39.8,23.33,0.26,0.0540540540540541,0.09,0.07423557354691417,4.978765109441359,0.8436521942681541
3471.82,8.47,7.95,62.44,40.34,0.1,5.06,0.1,2.72,40.54,22.72,0.22,0.0702702702702702,0.1,0.08642311867740259,4.881486226777707,0.8812762420016025
3471.97,,,,,,,,,,,,,,,,
3471.98,8.47,6.79,63.58,40.84,0.11,4.82,0.11,2.67,41.76,21.82,0.19,0.09729729729729739,0.11,0.10384306443224475,4.793960364894621,0.9154168038113779
3472.13,8.42,5.67,64.47,43.17,0.13,4.64,0.12,2.62,43.69,20.64,0.17,0.1243243243243243,0.13,0.1271938237861803,4.727780362959516,1.0147326792897382
3472.28,8.43,4.6,65.09,44.5,0.14,4.54,0.12,2.58,46.81,19.32,0.15,0.14594594594594595,0.14,0.14300387955936192,4.682746965739745,1.0531990159342022
3472.43,8.44,3.56,65.46,50.38,0.14,4.53,0.13,2.55,50.96,18.08,0.14,0.1621621621621623,0.14,0.1514869084064815,4.65627864344638,1.040431552969534
3472.58,,,,,,,,,,,,,,,,
3472.59,8.44,2.72,65.57,51.86,0.15,4.55,0.13,2.52,53.37,17.11,0.13,0.17837837837837842,0.15,0.16480116181765822,4.648467286868995,1.0933057124736232
3472.74,8.45,2.19,65.5,55.72,0.15,4.58,0.14,2.51,55.92,16.53,0.12,0.18378378378378393,0.15,0.1677445665019953,4.653435114503817,1.095804533821004
3472.89,8.45,2.03,65.31,56.26,0.15,4.6,0.14,2.5,57.92,16.36,0.12,0.18918918918918923,0.15,0.17072280062437886,4.666972898484152,1.1026234098069256
3473.04,8.45,2.14,65.0,60.49,0.15,4.6,0.14,2.5,61.73,16.53,0.12,0.18918918918918923,0.15,0.17072280062437886,4.689230769230769,1.1138642003158128
3473.19,,,,,,,,,,,,,,,,
3473.2,8.46,2.41,64.63,63.64,0.15,4.58,0.14,2.5,70.38,16.95,0.11,0.18918918918918923,0.15,0.17072280062437886,4.716076125638249,1.127470654427742
3473.35,8.46,2.65,64.21,80.79,0.15,4.54,0.13,2.5,85.35,17.49,0.1,0.18918918918918923,0.15,0.17072280062437886,4.746924155116027,1.143171428359226
3473.5,8.46,2.75,63.71,92.4,0.15,4.48,0.13,2.51,99.31,18.0,0.09,0.18378378378378393,0.15,0.1677445665019953,4.7841783079579345,1.1622255668360557
3473.65,8.45,2.68,63.18,109.97,0.15,4.42,0.13,2.51,118.19,18.39,0.08,0.18378378378378393,0.15,0.1677445665019953,4.8243114909781575,1.1828649478435027
3473.8,,,,,,,,,,,,,,,,
3473.81,8.45,2.53,62.59,130.89,0.16,4.35,0.13,2.52,138.62,18.59,0.08,0.17837837837837842,0.16,0.1694385520961802,4.869787505991372,1.2659112107005317
3473.96,8.45,2.43,62.07,150.56,0.16,4.3,0.13,2.52,156.83,18.62,0.07,0.17837837837837842,0.16,0.1694385520961802,4.910584823586274,1.2879992863549372
3474.11,8.45,2.45,61.7,166.5,0.16,4.27,0.14,2.52,169.06,18.51,0.07,0.17837837837837842,0.16,0.1694385520961802,4.940032414910859,1.3040158094806924
3474.26,8.45,2.59,61.47,173.01,0.16,4.24,0.14,2.52,172.33,18.37,0.07,0.17837837837837842,0.16,0.1694385520961802,4.958516349438751,1.314100388618614
3474.41,,,,,,,,,,,,,,,,
3474.42,8.44,2.89,61.38,171.28,0.16,4.23,0.13,2.52,168.19,18.26,0.07,0.17837837837837842,0.16,0.1694385520961802,4.965786901270772,1.318073663231155
3474.57,8.44,3.33,61.43,163.43,0.16,4.22,0.13,2.53,158.53,18.23,0.07,0.17297297297297312,0.16,0.1666127986967221,4.961745075695914,1.3158643945573658
3474.72,8.49,3.93,61.58,150.97,0.16,4.23,0.13,2.53,146.14,18.34,0.08,0.17297297297297312,0.16,0.1666127986967221,4.9496589801883735,1.3092649385865998
3474.87,8.49,4.66,61.8,138.7,0.16,4.25,0.13,2.53,132.25,18.61,0.08,0.17297297297297312,0.16,0.1666127986967221,4.932038834951457,1.2996620592817072
3475.02,8.52,5.43,62.11,122.29,0.15,4.3,0.13,2.54,119.53,19.09,0.09,0.16756756756756758,0.15,0.15902655391555104,4.907422315247143,1.2259738923637031
3475.17,,,,,,,,,,,,,,,,
3475.18,8.53,6.12,62.47,115.26,0.15,4.36,0.13,2.53,106.56,19.8,0.1,0.17297297297297312,0.15,0.1618944862852174,4.8791419881543145,1.2112498829069906
3475.33,8.55,6.59,62.93,93.14,0.15,4.44,0.13,2.53,91.18,20.74,0.11,0.17297297297297312,0.15,0.1618944862852174,4.843476879071985,1.1927621270942148
3475.48,8.55,6.78,63.49,88.15,0.14,4.54,0.12,2.53,82.51,21.82,0.11,0.17297297297297312,0.14,0.1573525490405365,4.8007560245707985,1.1107459278896283
3475.63,8.56,6.63,64.22,73.8,0.14,4.66,0.12,2.53,73.16,22.91,0.12,0.17297297297297312,0.14,0.1573525490405365,4.746184989099969,1.0840087336511606
3475.78,,,,,,,,,,,,,,,,
3475.79,8.55,6.18,65.02,72.17,0.14,4.78,0.12,2.53,71.09,23.89,0.12,0.17297297297297312,0.14,0.1573525490405365,4.687788372808367,1.0556366804258754
3475.94,8.55,5.56,65.88,69.43,0.13,4.89,0.12,2.53,69.95,24.75,0.13,0.17297297297297312,0.13,0.15300269504016734,4.626593806921676,0.9682153039762484
3476.09,8.55,4.81,66.86,70.74,0.13,4.98,0.12,2.53,73.86,25.53,0.12,0.17297297297297312,0.13,0.15300269504016734,4.558779539335926,0.9374593732874654
3476.24,8.55,4.05,67.93,78.68,0.14,5.03,0.12,2.53,80.08,26.3,0.11,0.17297297297297312,0.14,0.1573525490405365,4.4869718828205505,0.9600023688897155
3476.39,,,,,,,,,,,,,,,,
3476.4,8.54,3.37,69.18,82.24,0.14,5.05,0.13,2.53,89.57,27.09,0.11,0.17297297297297312,0.14,0.1573525490405365,4.405897658282741,0.9222620593671484
3476.55,8.56,2.84,70.4,100.88,0.15,5.05,0.13,2.53,106.93,27.87,0.09,0.17297297297297312,0.15,0.1618944862852174,4.329545454545454,0.9368473245365494
3476.7,8.56,2.44,71.36,116.26,0.15,5.05,0.13,2.53,128.37,28.62,0.08,0.17297297297297312,0.15,0.1618944862852174,4.271300448430494,0.9091401942829465
3476.85,8.55,2.14,72.25,147.06,0.16,5.07,0.13,2.53,166.7,29.32,0.07,0.17297297297297312,0.16,0.1666127986967221,4.218685121107266,0.9303044975232764
3477.0,,,,,,,,,,,,,,,,
3477.01,8.52,1.87,73.02,197.02,0.16,5.1,0.13,2.54,218.64,30.03,0.06,0.16756756756756758,0.16,0.1638274850269504,4.174198849630239,0.9086058573699511
3477.16,8.51,1.57,73.62,252.02,0.17,5.16,0.13,2.55,267.25,30.82,0.06,0.1621621621621623,0.17,0.16612731087498442,4.1401792991035045,0.9352870015700518
3477.31,8.5,1.29,74.14,290.77,0.17,5.25,0.13,2.56,290.06,31.72,0.06,0.15675675675675677,0.17,0.1635125083730554,4.111141084434853,0.9207273983137805
3477.46,8.5,1.17,74.58,288.97,0.17,5.35,0.13,2.57,281.08,32.69,0.06,0.15135135135135147,0.17,0.1609460026777308,4.086886564762671,0.9086222224277312
3477.61,,,,,,,,,,,,,,,,
3477.62,8.52,1.2,74.93,268.91,0.17,5.44,0.13,2.57,263.52,33.7,0.06,0.15135135135135147,0.17,0.1609460026777308,4.067796610169491,0.8991306414132865
3477.77,8.51,1.38,75.13,255.18,0.17,5.51,0.13,2.56,251.85,34.66,0.06,0.15675675675675677,0.17,0.1635125083730554,4.056967922268069,0.8937607539922974
3477.92,8.48,1.62,75.12,246.7,0.18,5.53,0.14,2.56,245.08,35.65,0.06,0.15675675675675677,0.18,0.16877896905257034,4.057507987220447,0.934505970793948
3478.07,8.48,1.81,74.87,242.59,0.18,5.5,0.14,2.55,242.06,36.68,0.06,0.1621621621621623,0.18,0.17131340700176886,4.071056497929745,0.9414809825457455
3478.22,,,,,,,,,,,,,,,,
3478.23,8.47,2.02,74.19,241.23,0.18,5.42,0.14,2.54,242.44,37.66,0.05,0.16756756756756758,0.18,0.1738949247397855,4.108370400323494,0.9607741600900268
3478.38,8.46,2.36,73.06,244.3,0.18,5.28,0.15,2.53,251.26,38.44,0.05,0.17297297297297312,0.18,0.17652145673983785,4.171913495756912,0.9939076318773257
3478.53,8.49,2.9,71.52,262.01,0.19,5.11,0.15,2.52,264.5,38.92,0.05,0.17837837837837842,0.19,0.1842808262854548,4.261744966442953,1.0844679178914918
3478.68,8.5,3.65,69.51,268.34,0.19,4.93,0.15,2.51,272.49,39.01,0.05,0.18378378378378393,0.19,0.18691773482187912,4.384980578334052,1.1528492910274841
3478.83,8.47,4.51,67.56,278.89,0.19,4.76,0.16,2.5,273.77,38.86,0.04,0.18918918918918923,0.19,0.1895950280282461,4.511545293072825,1.224356271076267
3478.98,,,,,,,,,,,,,,,,
3478.99,8.47,5.28,66.09,265.88,0.2,4.62,0.16,2.5,239.77,38.67,0.05,0.18918918918918923,0.2,0.19466965519317955,4.611892873354517,1.3299564447215593
